"","Date","age","case"
"1694",2020-04-03,"50",7
"1695",2020-04-04,"50",6
"1696",2020-04-05,"50",1
"1697",2020-04-06,"50",3
"1698",2020-04-07,"50",3
"1699",2020-04-08,"50",6
"1700",2020-04-09,"50",11
"1701",2020-04-10,"50",11
"1702",2020-04-11,"50",10
"1703",2020-04-12,"50",9
"1704",2020-04-13,"50",5
"1705",2020-04-14,"50",13
"1706",2020-04-15,"50",11
"1707",2020-04-16,"50",10
"1708",2020-04-17,"50",9
"1709",2020-04-18,"50",13
"1710",2020-04-19,"50",4
"1711",2020-04-20,"50",9
"1712",2020-04-21,"50",10
"1713",2020-04-22,"50",6
"1714",2020-04-23,"50",4
"1715",2020-04-24,"50",8
"1716",2020-04-25,"50",4
"1717",2020-04-26,"50",4
"1718",2020-04-27,"50",4
"1719",2020-04-28,"50",7
"1720",2020-04-29,"50",2
"1721",2020-04-30,"50",4
"1722",2020-05-01,"50",1
"1723",2020-05-02,"50",2
"1724",2020-05-03,"50",2
"1725",2020-05-04,"50",1
"1726",2020-05-05,"50",0
"1727",2020-05-06,"50",2
"1728",2020-05-07,"50",2
"1729",2020-05-08,"50",1
"1730",2020-05-09,"50",3
"1731",2020-05-10,"50",1
"1732",2020-05-11,"50",0
"1733",2020-05-12,"50",0
"1734",2020-05-13,"50",3
"1735",2020-05-14,"50",0
"1736",2020-05-15,"50",0
"1737",2020-05-16,"50",0
"1738",2020-05-17,"50",0
"1739",2020-05-18,"50",0
"1740",2020-05-19,"50",0
"1741",2020-05-20,"50",1
"1742",2020-05-21,"50",0
"1743",2020-05-22,"50",1
"1744",2020-05-23,"50",0
"1745",2020-05-24,"50",0
"1746",2020-05-25,"50",0
"1747",2020-05-26,"50",0
"1748",2020-05-27,"50",0
"1749",2020-05-28,"50",0
"1750",2020-05-29,"50",0
"1751",2020-05-30,"50",0
"1752",2020-05-31,"50",0
"1753",2020-06-01,"50",0
"1754",2020-06-02,"50",1
"1755",2020-06-03,"50",0
"1756",2020-06-04,"50",0
"1757",2020-06-05,"50",0
"1758",2020-06-06,"50",0
"1759",2020-06-07,"50",0
"1760",2020-06-08,"50",0
"1761",2020-06-09,"50",0
"1762",2020-06-10,"50",0
"1763",2020-06-11,"50",0
"1764",2020-06-12,"50",1
"1765",2020-06-13,"50",0
"1766",2020-06-14,"50",0
"1767",2020-06-15,"50",0
"1768",2020-06-16,"50",0
"1769",2020-06-17,"50",0
"1770",2020-06-18,"50",0
"1771",2020-06-19,"50",0
